row,Predicted_log10FC
664,0.80522948503494263
665,0.33278581500053406
666,0.18346254527568817
667,0.41230273246765137
668,0.19020169973373413
669,0.27480903267860413
670,0.22286085784435272
671,1.5550985336303711
672,0.86060976982116699
673,0.2727932333946228
674,-0.48084673285484314
675,-0.15070091187953949
676,0.052319418638944626
677,1.5675585269927979
678,0.023508848622441292
679,0.13335879147052765
680,-1.6555883884429932
681,0.22132274508476257
682,-0.59595054388046265
683,-0.16907747089862823
684,-0.45075371861457825
685,-0.35299381613731384
686,-0.32434555888175964
687,-0.70365035533905029
688,-0.86761915683746338
689,-0.72963017225265503
690,-0.6871611475944519
691,-0.31490734219551086
692,1.0283918380737305
693,0.40080320835113525
694,-0.75830388069152832
695,-0.7027212381362915
696,-0.10254272073507309
697,0.087094157934188843
698,1.7615300416946411
699,1.244702935218811
700,0.17164897918701172
701,-1.7109477519989014
702,0.8574371337890625
703,-0.36565321683883667
704,0.96568644046783447
705,0.68844747543334961
706,1.2912979125976562
707,0.73486542701721191
708,0.36656394600868225
709,0.44459235668182373
710,0.24147398769855499
711,0.2779420018196106
712,0.28696641325950623
713,1.8203518390655518
714,0.72508352994918823
715,0.54833430051803589
716,-0.20370383560657501
717,-0.25802624225616455
718,0.03747173398733139
719,1.7030321359634399
720,-0.12055233865976334
721,0.14996330440044403
722,-1.8268908262252808
723,1.7566152811050415
724,0.033208847045898438
725,0.68643128871917725
726,0.45951393246650696
727,1.079877495765686
728,0.85135656595230103
729,0.11017078161239624
730,0.047546491026878357
731,0.22456413507461548
732,0.26748797297477722
733,0.14364802837371826
734,1.90627121925354
735,-0.13989831507205963
736,0.27328097820281982
737,-0.10789944231510162
738,-0.019080787897109985
739,0.15838444232940674
740,1.7322235107421875
741,1.1682769060134888
742,0.23711618781089783
743,-2.3864932060241699
744,0.076756834983825684
745,-0.60954266786575317
746,0.22533243894577026
747,0.11621243506669998
748,0.74118775129318237
749,0.21103560924530029
750,-0.15489695966243744
751,0.029878644272685051
752,-0.061034463346004486
753,-0.18981972336769104
754,-0.21578143537044525
755,1.5357480049133301
756,0.53039973974227905
757,0.022638078778982162
758,-0.48442420363426208
759,-0.1699347198009491
760,-0.0612645223736763
761,-0.078030906617641449
762,-0.64431041479110718
763,-0.46550527215003967
764,-2.7179214954376221
765,0.29452648758888245
766,0.20204208791255951
767,-0.1778654009103775
768,0.33152592182159424
769,0.36706370115280151
770,0.24434681236743927
771,0.1433553546667099
772,0.25686073303222656
773,0.11725839227437973
774,0.24566277861595154
775,-0.32430955767631531
776,0.48493859171867371
777,0.11535486578941345
778,0.053154248744249344
779,-0.095932051539421082
780,-0.064788572490215302
781,0.1323377937078476
782,1.0472732782363892
783,1.244702935218811
784,0.56600004434585571
785,0.41280770301818848
786,0.5652393102645874
787,0.22975331544876099
788,0.3863074779510498
789,1.0146529674530029
790,-0.12055233865976334
791,0.19907066226005554
792,0.92787927389144897
793,1.3559646606445312
794,0.44620957970619202
795,0.28369137644767761
796,0.0058889957144856453
797,1.0078452825546265
798,-1.1007727384567261
799,0.096739500761032104
800,0.069846317172050476
801,-0.091816753149032593
802,0.29358655214309692
803,-0.19904732704162598
804,-0.094960011541843414
