fold,row,Predicted_log10FC
4,624,1.0706899166107178
4,627,-0.67959856986999512
4,631,0.26138544082641602
4,633,-0.34911370277404785
4,657,0.34059858322143555
4,658,1.6709058284759521
4,665,0.1786348819732666
4,673,-0.084909915924072266
4,677,1.0706899166107178
4,678,0.64024066925048828
4,679,0.16132593154907227
4,680,-1.5983294248580933
4,681,0.55344152450561523
4,687,-0.16598939895629883
4,694,-0.13724589347839355
4,696,0.05440974235534668
4,703,-0.23958086967468262
4,705,0.68575596809387207
4,708,0.038701534271240234
4,713,1.2913987636566162
4,722,-1.382344126701355
4,725,0.71402525901794434
4,735,-0.054139614105224609
4,741,1.4871594905853271
4,747,0.35112667083740234
4,759,-0.027959585189819336
4,762,-0.2924962043762207
4,773,-0.016394615173339844
4,779,-0.10738039016723633
4,787,0.36082673072814941
4,788,0.016750574111938477
4,793,0.033607244491577148
4,794,-0.13359904289245605
5,1,0.97563695907592773
5,22,0.17890477180480957
5,27,0.02930903434753418
5,32,0.24891066551208496
5,36,1.1902923583984375
5,45,1.4926300048828125
5,52,1.3392801284790039
5,54,1.134007453918457
5,56,1.2540717124938965
5,64,0.46451807022094727
5,66,1.2402377128601074
5,68,0.7876744270324707
5,70,1.850257396697998
5,71,1.8314390182495117
5,72,1.8436908721923828
5,75,0.96908712387084961
5,80,1.95916748046875
5,83,1.7889819145202637
5,94,0.52584934234619141
5,97,1.7694878578186035
5,101,1.652890682220459
5,107,1.8891973495483398
5,122,1.963778018951416
5,123,0.96908712387084961
5,128,2.1109018325805664
5,137,2.0385451316833496
5,139,2.2947249412536621
5,141,2.2367086410522461
5,144,2.7589244842529297
5,151,3.0324411392211914
5,153,3.6357102394104004
5,156,2.5163664817810059
5,157,1.9034137725830078
5,165,1.963778018951416
5,166,2.086400032043457
5,176,0.093699455261230469
5,178,1.1531968116760254
5,181,0.83643293380737305
5,190,0.58430194854736328
5,196,0.59417414665222168
5,199,0.52268815040588379
5,205,0.085491180419921875
5,206,0.50796985626220703
5,208,0.85720038414001465
5,210,0.83628201484680176
5,211,0.52000641822814941
5,213,0.78387737274169922
5,215,0.71896266937255859
5,223,2.2668037414550781
5,226,1.750211238861084
5,229,2.2877507209777832
5,231,0.78026103973388672
5,232,1.3372735977172852
5,236,1.2587571144104004
5,243,1.5699033737182617
5,248,1.0662364959716797
5,252,0.47611331939697266
5,253,0.80275607109069824
5,260,0.87952756881713867
5,261,1.1456079483032227
5,272,-0.71994876861572266
5,274,-0.44060611724853516
5,286,0.52584934234619141
5,316,-1.6701247692108154
5,320,-1.1250448226928711
5,325,-1.4194635152816772
5,331,0.61318087577819824
5,332,-1.3754512071609497
5,334,-2.2306604385375977
5,339,-0.35246586799621582
5,345,1.9624271392822266
5,359,1.5699033737182617
5,360,1.134007453918457
5,366,0.13658785820007324
5,367,1.0445375442504883
5,372,0.15658044815063477
5,373,-0.15094494819641113
5,375,-0.031723499298095703
5,376,-0.0023066997528076172
5,378,-0.28699135780334473
5,382,0.66164708137512207
5,388,0.42023277282714844
5,392,0.65102958679199219
5,404,1.5699033737182617
5,412,0.64610600471496582
5,418,0.58099031448364258
5,420,0.18920493125915527
5,429,0.52551364898681641
5,431,0.54225540161132812
5,435,0.94510698318481445
5,436,1.1144800186157227
5,439,1.0422592163085938
5,444,1.1317219734191895
5,451,0.42665314674377441
5,459,0.42832422256469727
5,461,1.0586390495300293
5,463,0.87305641174316406
5,465,1.4926300048828125
5,467,3.1553511619567871
5,468,2.941063404083252
5,479,1.134007453918457
5,481,3.7288165092468262
5,488,3.5199580192565918
5,493,1.7375335693359375
5,498,1.3827557563781738
5,499,2.2268185615539551
5,511,0.65941667556762695
5,517,1.5699033737182617
5,523,0.34494876861572266
5,531,2.3184037208557129
5,535,2.1460518836975098
5,538,2.1958894729614258
5,541,2.3276801109313965
5,544,1.8645076751708984
5,546,2.1893925666809082
5,551,1.974571704864502
5,553,1.4219942092895508
5,554,1.2716479301452637
5,558,0.1862022876739502
5,560,2.3585405349731445
5,563,1.9339532852172852
5,564,1.7664098739624023
5,567,1.1317219734191895
5,579,1.8788342475891113
5,584,0.1862022876739502
5,591,0.093699455261230469
5,610,0.77288985252380371
5,617,-0.4519355297088623
5,634,-0.8069310188293457
5,639,-0.88834953308105469
5,642,-0.056428432464599609
5,644,-0.46108913421630859
5,646,0.7348027229309082
5,649,-1.1159535646438599
5,659,0.41566824913024902
5,660,0.19570708274841309
5,664,0.58686184883117676
5,684,0.73883318901062012
5,688,-0.0167694091796875
5,689,0.22280287742614746
5,690,0.11648750305175781
5,697,0.21350932121276855
5,702,0.4154212474822998
5,709,0.2053830623626709
5,716,-0.094272375106811523
5,719,1.1902923583984375
5,721,0.31120777130126953
5,732,0.4385526180267334
5,734,1.7475533485412598
5,737,0.14324450492858887
5,742,0.50380897521972656
5,744,-0.02454376220703125
5,748,0.50112748146057129
5,749,-0.0060293674468994141
5,751,-0.16726303100585938
5,763,-0.14182114601135254
5,764,-2.1599316596984863
5,774,1.3594164848327637
5,777,0.54042387008666992
5,780,0.059813261032104492
5,801,-0.23735380172729492
